,attack_cat
12607, Fuzzers 
12608, Fuzzers 
12609,Exploits
12610,Exploits
12611, Reconnaissance 
12612,Worms
12613,Exploits
12614,Exploits
12615,Exploits
12616, Fuzzers 
12617, Reconnaissance 
12618,DoS
12619,None
12620,Exploits
12621,None
12622,Exploits
12623,Generic
12624, Fuzzers 
12625, Fuzzers 
12626,Exploits
12627, Fuzzers 
12628,None
12629,DoS
12630,Exploits
12631, Reconnaissance 
12632,Exploits
12633,None
12634,None
12635,None
12636,DoS
12637,Backdoor
12638,None
12639,None
12640,None
12641,Exploits
12642,DoS
12643,None
12644,None
12645, Fuzzers 
12646,None
12647,Exploits
12648,Backdoor
12649,None
12650,None
12651,Exploits
12652,None
12653,None
12654,None
12655,None
12656,Exploits
12657,None
12658,None
12659,None
12660, Reconnaissance 
12661,DoS
12662,None
12663, Fuzzers 
12664, Reconnaissance 
12665,Exploits
12666, Reconnaissance 
12667,None
12668,Exploits
12669,None
12670,Exploits
12671,Exploits
12672,None
12673,None
12674,None
12675,None
12676,DoS
12677,None
12678,None
12679,None
12680,None
12681,None
12682,None
12683,None
12684,Generic
12685,Backdoor
12686,DoS
12687,None
12688,None
12689,None
12690,None
12691,None
12692,DoS
12693,None
12694,None
12695,None
12696,None
12697, Reconnaissance 
12698,Exploits
12699,None
12700, Fuzzers 
12701,None
12702,None
12703,None
12704,Generic
12705,Exploits
12706,None
12707, Fuzzers 
12708,Exploits
12709,None
12710,Exploits
12711,None
12712,DoS
12713,Exploits
12714,None
12715,Exploits
12716, Fuzzers 
12717,None
12718,None
12719,Analysis
12720,None
12721, Reconnaissance 
12722,Generic
12723, Fuzzers 
12724,None
12725,None
12726, Fuzzers 
12727,None
12728,None
12729, Fuzzers 
12730, Fuzzers 
12731,None
12732,None
12733,None
12734,None
12735, Fuzzers 
12736,None
12737,Exploits
12738,None
12739,None
12740, Fuzzers 
12741, Reconnaissance 
12742,None
12743,Exploits
12744, Fuzzers 
12745,None
12746,None
12747,None
12748,None
12749,None
12750,None
12751,None
12752,None
12753,None
12754,None
12755,Exploits
12756,None
12757,None
12758,None
12759,Exploits
12760,Generic
12761,Exploits
12762,Exploits
12763, Fuzzers 
12764, Reconnaissance 
12765, Reconnaissance 
12766, Fuzzers 
12767, Reconnaissance 
12768,Generic
12769, Reconnaissance 
12770, Fuzzers 
12771,Exploits
12772,None
12773,Exploits
12774,None
12775,Exploits
12776, Fuzzers 
12777,DoS
12778,DoS
12779, Reconnaissance 
12780,None
12781, Reconnaissance 
12782,Exploits
12783,Exploits
12784,Exploits
12785,DoS
12786,Exploits
12787, Fuzzers 
12788,Exploits
12789, Reconnaissance 
12790, Reconnaissance 
12791,None
12792,Exploits
12793,Exploits
12794,Exploits
12795,DoS
12796,Exploits
12797,Exploits
12798,Generic
12799,None
12800,Exploits
12801,None
12802,None
12803,None
12804,None
12805,Exploits
12806,None
12807,None
12808, Reconnaissance 
12809,None
12810,None
12811,None
12812,None
12813,None
12814, Fuzzers 
12815,None
12816,None
12817,None
12818,None
12819,None
12820,Exploits
12821,Exploits
12822, Reconnaissance 
12823,DoS
12824, Fuzzers 
12825,Exploits
12826,None
12827,None
12828,Backdoor
12829,None
12830,Exploits
12831,Generic
12832,None
12833,None
12834,None
12835,None
12836,None
12837, Reconnaissance 
12838,Exploits
12839,None
12840,None
12841,None
12842,None
12843,Exploits
12844, Reconnaissance 
12845, Fuzzers 
12846,Generic
12847,Generic
12848,None
12849,None
12850,None
12851,None
12852,None
12853, Reconnaissance 
12854,None
12855, Fuzzers 
12856,None
12857,Exploits
12858, Fuzzers 
12859,None
12860,None
12861,None
12862,None
12863,None
12864,None
12865,None
12866,None
12867,None
12868,None
12869, Reconnaissance 
12870,None
12871,Exploits
12872,DoS
12873,None
12874,DoS
12875, Fuzzers 
12876, Reconnaissance 
12877,Exploits
12878, Reconnaissance 
12879, Fuzzers 
12880, Reconnaissance 
12881,None
12882, Fuzzers 
12883,None
12884, Fuzzers 
12885,None
12886,Exploits
12887,None
12888,None
12889, Shellcode 
12890,Exploits
12891,None
12892, Reconnaissance 
12893, Fuzzers 
12894,Exploits
12895, Fuzzers 
12896, Fuzzers 
12897,None
12898,Exploits
12899,Exploits
12900,Exploits
12901,None
12902, Reconnaissance 
12903,Exploits
12904,Exploits
12905, Fuzzers 
12906,Exploits
12907,Exploits
12908,Exploits
12909,Generic
12910,None
12911,Exploits
12912,Exploits
12913,Exploits
12914,DoS
12915,DoS
12916,Exploits
12917,Exploits
12918,None
12919,Generic
12920,Exploits
12921, Reconnaissance 
12922,Exploits
12923,None
12924,Exploits
12925, Reconnaissance 
12926,None
12927, Shellcode 
12928,None
12929, Reconnaissance 
12930, Reconnaissance 
12931, Fuzzers 
12932, Fuzzers 
12933,Backdoor
12934,None
12935,None
12936,Exploits
12937,None
12938,None
12939,None
12940,None
12941,None
12942,None
12943,None
12944, Fuzzers 
12945, Fuzzers 
12946,Exploits
12947,Exploits
12948,None
12949, Fuzzers 
12950,Exploits
12951,Exploits
12952, Fuzzers 
12953,Exploits
12954, Fuzzers 
12955, Reconnaissance 
12956,Exploits
12957,None
12958, Fuzzers 
12959,None
12960, Reconnaissance 
12961,Exploits
12962,Exploits
12963,Exploits
12964,Exploits
12965,Generic
12966,None
12967, Reconnaissance 
12968,None
12969,Exploits
12970, Fuzzers 
12971, Shellcode 
12972,Exploits
12973, Fuzzers 
12974,None
12975,Exploits
12976, Fuzzers 
12977,None
12978, Fuzzers 
12979,Exploits
12980,Generic
12981, Fuzzers 
12982,Exploits
12983,None
12984,Exploits
12985,Exploits
12986,None
12987,Exploits
12988, Shellcode 
12989,None
12990,None
12991, Reconnaissance 
12992, Reconnaissance 
12993, Fuzzers 
12994, Fuzzers 
12995, Fuzzers 
12996,None
12997, Fuzzers 
12998,None
12999, Fuzzers 
13000, Fuzzers 
13001, Reconnaissance 
13002, Fuzzers 
13003, Fuzzers 
13004,Exploits
13005,Exploits
13006,None
13007, Reconnaissance 
13008,None
13009,Exploits
13010, Fuzzers 
13011, Fuzzers 
13012,Exploits
13013,Exploits
13014,Exploits
13015,None
13016,None
13017, Fuzzers 
13018, Fuzzers 
13019,None
13020,DoS
13021,None
13022, Fuzzers 
13023,Exploits
13024,Exploits
13025,Exploits
13026, Fuzzers 
13027,Exploits
13028,DoS
13029,Backdoor
13030,DoS
13031,DoS
13032,Exploits
13033,DoS
13034,Backdoor
13035,Generic
13036,Exploits
13037,DoS
13038,DoS
13039,DoS
13040, Reconnaissance 
13041,Generic
13042,Exploits
13043, Fuzzers 
13044,Exploits
13045,Exploits
13046,DoS
13047,Analysis
13048,Exploits
13049,Analysis
13050,Exploits
13051,DoS
13052,DoS
13053,Exploits
13054,DoS
13055, Fuzzers 
13056,Exploits
13057,Exploits
13058,DoS
13059,Generic
13060,DoS
13061, Reconnaissance 
13062,Exploits
13063,Exploits
13064,Generic
13065,Exploits
13066, Reconnaissance 
13067,DoS
13068,Exploits
13069,Backdoor
13070,None
13071,DoS
13072, Fuzzers 
13073,Exploits
13074,DoS
13075, Fuzzers 
13076, Fuzzers 
13077,Analysis
13078,Exploits
13079,DoS
13080,DoS
13081,Backdoor
13082, Reconnaissance 
13083,Exploits
13084,DoS
13085,Exploits
13086,Exploits
13087, Fuzzers 
13088,Backdoor
13089, Fuzzers 
13090,DoS
13091,Exploits
13092,Generic
13093,DoS
13094, Fuzzers 
13095,DoS
13096,Backdoor
13097,DoS
13098,Generic
13099, Fuzzers 
13100,DoS
13101,DoS
13102,DoS
13103,DoS
13104, Reconnaissance 
13105,Generic
13106,DoS
13107,DoS
13108,DoS
13109, Reconnaissance 
13110,Generic
13111,Exploits
13112,Exploits
13113,Exploits
13114, Reconnaissance 
13115,Exploits
13116,Exploits
13117,DoS
13118, Reconnaissance 
13119,DoS
13120,DoS
13121,Exploits
13122,Exploits
13123, Reconnaissance 
13124,Backdoor
13125,Exploits
13126,None
13127,None
13128,Exploits
13129,DoS
13130,Exploits
13131,Exploits
13132,DoS
13133,Generic
13134,Exploits
13135,DoS
13136,Exploits
13137,DoS
13138, Fuzzers 
13139,Backdoor
13140,DoS
13141,Exploits
13142,DoS
13143, Fuzzers 
13144,Exploits
13145, Reconnaissance 
13146,None
13147,DoS
13148,Exploits
13149,Generic
13150,Analysis
13151, Reconnaissance 
13152,Exploits
13153,Generic
13154, Reconnaissance 
13155, Fuzzers 
13156,Exploits
13157,Exploits
13158,DoS
13159,Backdoor
13160,DoS
13161, Fuzzers 
13162,Analysis
13163,DoS
13164,DoS
13165,DoS
13166,DoS
13167,DoS
13168,DoS
13169,Exploits
13170,Analysis
13171,DoS
13172,Exploits
13173,Generic
13174,DoS
13175,Generic
13176,DoS
13177,DoS
13178,Exploits
13179,Generic
13180, Fuzzers 
13181,DoS
13182,Exploits
13183,Backdoor
13184,DoS
13185,Exploits
13186,Exploits
13187,DoS
13188,DoS
13189,Analysis
13190,Exploits
13191,Exploits
13192, Fuzzers 
13193,DoS
13194,Exploits
13195,Generic
13196,Exploits
13197,DoS
13198,None
13199,DoS
13200, Reconnaissance 
13201,Generic
13202,DoS
13203,Exploits
13204, Fuzzers 
13205,DoS
13206,Exploits
13207,Exploits
13208,DoS
13209, Reconnaissance 
13210,Exploits
13211,Analysis
13212,Exploits
13213,Exploits
13214,DoS
13215,DoS
13216,DoS
13217,DoS
13218, Reconnaissance 
13219,Exploits
13220,DoS
13221,DoS
13222,Analysis
13223,Exploits
13224,DoS
13225,DoS
13226,Exploits
13227,Generic
13228,Backdoor
13229,DoS
13230,Exploits
13231,DoS
13232,Exploits
13233,DoS
13234,Exploits
13235,Exploits
13236,Generic
13237,DoS
13238,Analysis
13239,DoS
13240,Exploits
13241,Exploits
13242, Reconnaissance 
13243,Exploits
13244,Exploits
13245,DoS
13246,Generic
13247,Exploits
13248,Exploits
13249,Exploits
13250,DoS
13251,Exploits
13252,Exploits
13253,None
13254,Exploits
13255,DoS
13256,Exploits
13257,Exploits
13258,Exploits
13259,DoS
13260, Reconnaissance 
13261, Reconnaissance 
13262,Exploits
13263,Exploits
13264,Exploits
13265,DoS
13266,DoS
13267,None
13268,Exploits
13269,Exploits
13270,Exploits
13271,Exploits
13272,DoS
13273, Reconnaissance 
13274,Exploits
13275,Exploits
13276,DoS
13277,Backdoor
13278,Generic
13279, Reconnaissance 
13280,Exploits
13281,Exploits
13282,Exploits
13283,DoS
13284,Backdoor
13285,DoS
13286,Exploits
13287,Exploits
13288,Exploits
13289, Reconnaissance 
13290,Exploits
13291,DoS
13292,DoS
13293,Exploits
13294, Fuzzers 
13295,DoS
13296,Generic
13297,DoS
13298,DoS
13299,Generic
13300,DoS
13301, Fuzzers 
13302,Exploits
13303,Exploits
13304,DoS
13305,DoS
13306, Reconnaissance 
13307,DoS
13308, Fuzzers 
13309,Exploits
13310,Backdoor
13311,Exploits
13312,None
13313,DoS
13314,Exploits
13315,Exploits
13316,Analysis
13317,DoS
13318,Analysis
13319,Exploits
13320, Fuzzers 
13321,DoS
13322,Backdoor
13323,Exploits
13324,Exploits
13325,Exploits
13326, Fuzzers 
13327,Exploits
13328,Analysis
13329,DoS
13330,DoS
13331,DoS
13332,Exploits
13333,DoS
13334,Exploits
13335,Exploits
13336,Analysis
13337, Shellcode 
13338,DoS
13339,DoS
13340, Fuzzers 
13341,Exploits
13342,Exploits
13343,DoS
13344,Generic
13345, Fuzzers 
13346,Exploits
13347, Reconnaissance 
13348, Reconnaissance 
13349,Exploits
13350,Analysis
13351,DoS
13352, Fuzzers 
13353,DoS
13354,DoS
13355, Fuzzers 
13356,Analysis
13357,Exploits
13358,DoS
13359,DoS
13360,DoS
13361,Exploits
13362,Exploits
13363,Exploits
13364,Generic
13365,DoS
13366,Exploits
13367,DoS
13368,DoS
13369,DoS
13370,DoS
13371,DoS
13372,Exploits
13373,DoS
13374,DoS
13375,Backdoor
13376,Exploits
13377,Exploits
13378,Exploits
13379,DoS
13380,DoS
13381,Exploits
13382,Exploits
13383,DoS
13384,Exploits
13385,DoS
13386,Exploits
13387,DoS
13388, Fuzzers 
13389,Exploits
13390,Generic
13391,Exploits
13392,None
13393,Exploits
13394,Exploits
13395, Fuzzers 
13396,DoS
13397,DoS
13398,DoS
13399, Fuzzers 
13400,DoS
13401, Fuzzers 
13402,Backdoor
13403,Backdoor
13404, Fuzzers 
13405, Fuzzers 
13406,Exploits
13407,DoS
13408,DoS
13409,DoS
13410, Fuzzers 
13411,DoS
13412,Exploits
13413,Exploits
13414,Exploits
13415,DoS
13416,DoS
13417, Fuzzers 
13418,DoS
13419,DoS
13420,DoS
13421, Reconnaissance 
13422,Backdoor
13423,Exploits
13424,DoS
13425,DoS
13426,Exploits
13427, Reconnaissance 
13428, Reconnaissance 
13429,Backdoor
13430,DoS
13431,Exploits
13432,Exploits
13433,Exploits
13434,DoS
13435,DoS
13436,DoS
13437,Exploits
13438,DoS
13439,None
13440,Exploits
13441,DoS
13442,DoS
13443,DoS
13444,Exploits
13445,Exploits
13446,None
13447,None
13448,Exploits
13449,None
13450, Fuzzers 
13451,Exploits
13452,None
13453,None
13454, Fuzzers 
13455,None
13456,None
13457,Exploits
13458, Fuzzers 
13459, Reconnaissance 
13460, Fuzzers 
13461,DoS
13462, Fuzzers 
13463,None
13464,None
13465, Reconnaissance 
13466,None
13467,None
13468,DoS
13469,None
13470,None
13471,Exploits
13472,Exploits
13473,Generic
13474,None
13475, Fuzzers 
13476, Reconnaissance 
13477, Fuzzers 
13478,None
13479,Generic
13480,None
13481,None
13482,None
13483, Fuzzers 
13484,None
13485,DoS
13486, Reconnaissance 
13487, Reconnaissance 
13488,None
13489,None
13490,None
13491,Exploits
13492, Fuzzers 
13493,None
13494,None
13495,None
13496,Generic
13497,None
13498,Exploits
13499, Fuzzers 
13500,None
13501,None
13502,None
13503, Reconnaissance 
13504,None
13505, Fuzzers 
13506, Fuzzers 
13507, Fuzzers 
13508,None
13509, Fuzzers 
13510, Reconnaissance 
13511,DoS
13512,Exploits
13513,None
13514, Fuzzers 
13515,None
13516,None
13517,Exploits
13518,None
13519, Fuzzers 
13520,None
13521, Fuzzers 
13522,None
13523,None
13524,None
13525,None
13526,None
13527,Exploits
13528,Exploits
13529,None
13530, Fuzzers 
13531,Exploits
13532,None
13533,None
13534,Exploits
13535,None
13536, Fuzzers 
13537, Reconnaissance 
13538, Reconnaissance 
13539,None
13540, Reconnaissance 
13541,None
13542,Exploits
13543, Reconnaissance 
13544,None
13545, Fuzzers 
13546, Reconnaissance 
13547, Fuzzers 
13548,Exploits
13549, Fuzzers 
13550,Exploits
13551,Exploits
13552, Fuzzers 
13553, Reconnaissance 
13554,Exploits
13555,Exploits
13556, Reconnaissance 
13557, Reconnaissance 
13558, Reconnaissance 
13559,Exploits
13560, Fuzzers 
13561,Exploits
13562, Reconnaissance 
13563, Fuzzers 
13564,Exploits
13565,Exploits
13566, Reconnaissance 
13567, Fuzzers 
13568,Generic
13569,Exploits
13570,Exploits
13571,DoS
13572,None
13573, Reconnaissance 
13574,Exploits
13575, Shellcode 
13576,Generic
13577,Analysis
13578,Exploits
13579,None
13580,None
13581,None
13582,None
13583, Reconnaissance 
13584, Reconnaissance 
13585,None
13586,None
13587,None
13588,DoS
13589,None
13590,DoS
13591,Generic
13592, Fuzzers 
13593, Fuzzers 
13594,Exploits
13595,None
13596,Exploits
13597,None
13598,None
13599,DoS
13600,None
13601,Exploits
13602,Exploits
13603,DoS
13604,DoS
13605,None
13606,None
13607,None
13608,None
13609, Fuzzers 
13610,None
13611,None
13612, Reconnaissance 
13613,None
13614,Analysis
13615,None
13616,None
13617,None
13618,DoS
13619,Exploits
13620,Exploits
13621, Reconnaissance 
13622,None
13623,None
13624, Reconnaissance 
13625,DoS
13626,None
13627,Exploits
13628,None
13629, Reconnaissance 
13630,Exploits
13631,None
13632,Backdoor
13633,Exploits
13634,None
13635,None
13636,Generic
13637,None
13638,Exploits
13639,Analysis
13640,Analysis
13641,Exploits
13642,Exploits
13643,None
13644,Exploits
13645,None
13646, Shellcode 
13647,Analysis
13648,DoS
13649,Generic
13650,None
13651,None
13652,None
13653,None
13654,Exploits
13655,DoS
13656, Fuzzers 
13657,None
13658,None
13659,Exploits
13660,Exploits
13661,Analysis
13662,Exploits
13663,None
13664,None
13665,Analysis
13666,None
13667,None
13668,None
13669,None
13670,None
13671, Fuzzers 
13672,Exploits
13673,None
13674,Exploits
13675,None
13676,Exploits
13677,None
13678,None
13679,Exploits
13680,None
13681,DoS
13682,Worms
13683,None
13684,None
13685,None
13686,DoS
13687,None
13688, Fuzzers 
13689,Exploits
13690, Reconnaissance 
13691,None
13692,Exploits
13693,None
13694,None
13695, Reconnaissance 
13696, Fuzzers 
13697, Fuzzers 
13698, Reconnaissance 
13699,None
13700,None
13701,None
13702,Exploits
13703, Fuzzers 
13704,None
13705,Exploits
13706, Fuzzers 
13707, Shellcode 
13708,None
13709,None
13710,Exploits
13711,None
13712, Fuzzers 
13713, Fuzzers 
13714, Fuzzers 
13715, Fuzzers 
13716,None
13717,None
13718,None
13719,None
13720,None
13721, Fuzzers 
13722, Fuzzers 
13723, Shellcode 
13724,Exploits
13725, Fuzzers 
13726,None
13727, Reconnaissance 
13728, Fuzzers 
13729,None
13730,None
13731, Fuzzers 
13732, Fuzzers 
13733, Fuzzers 
13734,None
13735, Reconnaissance 
13736,None
13737, Fuzzers 
13738,None
13739,None
13740,Exploits
13741, Reconnaissance 
13742, Reconnaissance 
13743,DoS
13744,None
13745, Fuzzers 
13746,DoS
13747,Exploits
13748, Reconnaissance 
13749,None
13750,Exploits
13751,None
13752, Fuzzers 
13753,None
13754, Shellcode 
13755, Reconnaissance 
13756,Exploits
13757, Reconnaissance 
13758,None
13759,Exploits
13760,Exploits
13761, Reconnaissance 
13762,None
13763,Exploits
13764,Exploits
13765,Exploits
13766,Exploits
13767,None
13768,Exploits
13769,None
13770,DoS
13771,None
13772, Reconnaissance 
13773,Exploits
13774,Exploits
13775,Generic
13776,Exploits
13777,Exploits
13778,None
13779,Exploits
13780,None
13781,None
13782, Fuzzers 
13783,Exploits
13784, Reconnaissance 
13785,Exploits
13786, Reconnaissance 
13787,Exploits
13788,None
13789,None
13790,Exploits
13791,Exploits
13792,None
13793,Generic
13794,Exploits
13795,None
13796,Worms
13797,Exploits
13798,None
13799,None
13800,Exploits
13801, Reconnaissance 
13802, Fuzzers 
13803,Exploits
13804,None
13805, Reconnaissance 
13806,None
13807,None
13808,None
13809,None
13810,None
13811,None
13812,Exploits
13813,Exploits
13814,Exploits
13815,None
13816,DoS
13817,None
13818,None
13819,None
13820,None
13821,Exploits
13822, Fuzzers 
13823,Exploits
13824,None
13825, Reconnaissance 
13826, Fuzzers 
13827, Fuzzers 
13828,None
13829,None
13830,None
13831,Exploits
13832, Reconnaissance 
13833,None
13834, Fuzzers 
13835, Fuzzers 
13836,None
13837, Fuzzers 
13838,None
13839, Fuzzers 
13840,Exploits
13841,None
13842, Fuzzers 
13843,Generic
13844,Exploits
13845,None
13846,None
13847,None
13848,None
13849,DoS
13850,Exploits
13851,None
13852,Exploits
13853, Fuzzers 
13854,None
13855,Generic
13856, Reconnaissance 
13857, Fuzzers 
